sample	metabolite	isotopologue	area	area_corrected_IS	isotopologue_fraction	mean_enrichment
050417_T22-EFF_M4_01_109	Glutamine	3	8132.0	8132.0	0.005651879371155387	0.02886193734401981
050417_T22-EFF_M4_01_109	Glutamine	4	0.0	0.0	0.0	0.02886193734401981
050417_T22-EFF_M4_01_109	Glutamine	5	0.0	0.0	0.0	0.02886193734401981
050417_T22-EFF_M4_01_109	Glycine	0	6230784.0	6230784.0	1.0	0.0
050417_T22-EFF_M4_01_109	Glycine	1	89929.0	89929.0	0.0	0.0
050417_T22-EFF_M4_01_109	Glycine	2	15344.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Histidine	0	2880540.0	2880540.0	1.0	0.0
050417_T22-EFF_M4_01_109	Histidine	1	158070.0	158070.0	0.0	0.0
050417_T22-EFF_M4_01_109	Histidine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Histidine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Histidine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Histidine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Histidine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	0	11224764.0	11224764.0	1.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	1	699171.0	699171.0	0.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	2	11042.0	11042.0	0.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Isoleucine	6	26804.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Leucine	0	12240409.0	12240409.0	1.0	0.0
050417_T22-EFF_M4_01_109	Leucine	1	759638.0	759638.0	0.0	0.0
050417_T22-EFF_M4_01_109	Leucine	2	12120.0	12120.0	0.0	0.0
050417_T22-EFF_M4_01_109	Leucine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Leucine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Leucine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Leucine	6	49037.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Lysine	0	3922875.0	3922875.0	1.0	0.0
050417_T22-EFF_M4_01_109	Lysine	1	218291.0	218291.0	0.0	0.0
050417_T22-EFF_M4_01_109	Lysine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Lysine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Lysine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Lysine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Lysine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Methionine	0	2840002.0	2840002.0	1.0	0.0
050417_T22-EFF_M4_01_109	Methionine	1	122012.0	122012.0	0.0	0.0
050417_T22-EFF_M4_01_109	Methionine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Methionine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Methionine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Methionine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	0	7710941.0	7710941.0	1.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	1	752754.0	752754.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	2	24624.0	24624.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	7	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	8	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Phenylalanine	9	20210.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Proline	0	1392441.0	1392441.0	0.9469048362615086	0.0217140409837602
050417_T22-EFF_M4_01_109	Proline	1	74167.0	74167.0	0.0	0.0217140409837602
050417_T22-EFF_M4_01_109	Proline	2	76589.0	76589.0	0.050715286296673136	0.0217140409837602
050417_T22-EFF_M4_01_109	Proline	3	6016.0	6016.0	0.0023798774418182403	0.0217140409837602
050417_T22-EFF_M4_01_109	Proline	4	0.0	0.0	0.0	0.0217140409837602
050417_T22-EFF_M4_01_109	Proline	5	16059.0	0.0	0.0	0.0217140409837602
050417_T22-EFF_M4_01_109	Serine	0	9063733.0	9063733.0	1.0	0.0
050417_T22-EFF_M4_01_109	Serine	1	221463.0	221463.0	0.0	0.0
050417_T22-EFF_M4_01_109	Serine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Serine	3	49711.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Threonine	0	18355875.0	18355875.0	1.0	0.0
050417_T22-EFF_M4_01_109	Threonine	1	736720.0	736720.0	0.0	0.0
050417_T22-EFF_M4_01_109	Threonine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Threonine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Threonine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	0	2346959.0	2346959.0	1.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	1	256802.0	256802.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	7	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	8	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	9	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	10	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tryptophan	11	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	0	5082221.0	5082221.0	1.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	1	304138.0	304138.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	7	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	8	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Tyrosine	9	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Valine	0	4276971.0	4276971.0	1.0	0.0
050417_T22-EFF_M4_01_109	Valine	1	216571.0	216571.0	0.0	0.0
050417_T22-EFF_M4_01_109	Valine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Valine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Valine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	Valine	5	14743.0	0.0	0.0	0.0
050417_T22-EFF_M4_01_109	pyroglutamate	0	2422351.0		1.0	0.0
050417_T22-EFF_M4_02_110	Alanine	0	2761661.0	2761661.0	0.957089701414038	0.04272252408008379
050417_T22-EFF_M4_02_110	Alanine	1	54829.0	54829.0	0.0	0.04272252408008379
050417_T22-EFF_M4_02_110	Alanine	2	7119.0	7119.0	0.0005633235176346175	0.04272252408008379
050417_T22-EFF_M4_02_110	Alanine	3	256084.0	122421.5	0.04234697506832738	0.04272252408008379
050417_T22-EFF_M4_02_110	Arginine	0	4551369.0	4551369.0	1.0	0.0
050417_T22-EFF_M4_02_110	Arginine	1	253165.0	253165.0	0.0	0.0
050417_T22-EFF_M4_02_110	Arginine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Arginine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Arginine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Arginine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Arginine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Asparagine	0	31842.0	31842.0	1.0	0.0
050417_T22-EFF_M4_02_110	Asparagine	1	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Asparagine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Asparagine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Asparagine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Aspartate	0	2672579.0	2672579.0	0.8827886301116982	0.06837044572989315
050417_T22-EFF_M4_02_110	Aspartate	1	158647.0	158647.0	0.01173934934919646	0.06837044572989315
050417_T22-EFF_M4_02_110	Aspartate	2	173741.0	173741.0	0.054673628046940016	0.06837044572989315
050417_T22-EFF_M4_02_110	Aspartate	3	158089.0	158089.0	0.050798392492165376	0.06837044572989315
050417_T22-EFF_M4_02_110	Aspartate	4	17189.0	0.0	0.0	0.06837044572989315
050417_T22-EFF_M4_02_110	GSH	0	2169032.0	2169032.0	0.9488889082862599	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	1	239621.0	239621.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	2	151142.0	151142.0	0.04640934384968176	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	3	26353.0	26353.0	0.004701747864058293	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	4	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	5	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	6	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	7	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	8	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	9	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSH	10	0.0	0.0	0.0	0.01069239312915384
050417_T22-EFF_M4_02_110	GSSG	0	6341618.0	6341618.0	0.9542105743088622	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	1	1519806.0	1519806.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	2	1136237.0	1136237.0	0.030501901529032375	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	3	313895.0	313895.0	0.00935785742817507	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	4	116692.0	116692.0	0.004944566692197722	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	5	36276.0	36276.0	0.0009851000417325124	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	6	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	7	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	8	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	9	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	10	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	11	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	12	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	13	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	14	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	15	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	16	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	17	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	18	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	19	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	GSSG	20	0.0	0.0	0.0	0.0056890571160021705
050417_T22-EFF_M4_02_110	Glutamate	0	13420564.0	13420564.0	0.8028013209506689	0.07860098373049777
050417_T22-EFF_M4_02_110	Glutamate	1	1304529.0	1304529.0	0.03046801459980316	0.07860098373049777
050417_T22-EFF_M4_02_110	Glutamate	2	2464913.0	2464913.0	0.14435152629306813	0.07860098373049777
050417_T22-EFF_M4_02_110	Glutamate	3	350259.0	350259.0	0.015682701159289616	0.07860098373049777
050417_T22-EFF_M4_02_110	Glutamate	4	119372.0	119372.0	0.006696436997170151	0.07860098373049777
050417_T22-EFF_M4_02_110	Glutamate	5	54867.0	0.0	0.0	0.07860098373049777
050417_T22-EFF_M4_02_110	Glutamine	0	859018.0	859018.0	0.9471648066557338	0.021134077337706496
050417_T22-EFF_M4_02_110	Glutamine	1	45667.0	45667.0	0.0	0.021134077337706496
050417_T22-EFF_M4_02_110	Glutamine	2	49178.0	49178.0	0.05283519334426624	0.021134077337706496
050417_T22-EFF_M4_02_110	Glutamine	3	0.0	0.0	0.0	0.021134077337706496
050417_T22-EFF_M4_02_110	Glutamine	4	0.0	0.0	0.0	0.021134077337706496
050417_T22-EFF_M4_02_110	Glutamine	5	0.0	0.0	0.0	0.021134077337706496
050417_T22-EFF_M4_02_110	Glycine	0	7231017.0	7231017.0	1.0	0.0
050417_T22-EFF_M4_02_110	Glycine	1	101207.0	101207.0	0.0	0.0
050417_T22-EFF_M4_02_110	Glycine	2	14561.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Histidine	0	3004640.0	3004640.0	1.0	0.0
050417_T22-EFF_M4_02_110	Histidine	1	160463.0	160463.0	0.0	0.0
050417_T22-EFF_M4_02_110	Histidine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Histidine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Histidine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Histidine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Histidine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	0	11880100.0	11880100.0	1.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	1	741027.0	741027.0	0.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	2	10708.0	10708.0	0.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Isoleucine	6	22882.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Leucine	0	12699831.0	12699831.0	1.0	0.0
050417_T22-EFF_M4_02_110	Leucine	1	805687.0	805687.0	0.0	0.0
050417_T22-EFF_M4_02_110	Leucine	2	11244.0	11244.0	0.0	0.0
050417_T22-EFF_M4_02_110	Leucine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Leucine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Leucine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Leucine	6	45477.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Lysine	0	4233316.0	4233316.0	1.0	0.0
050417_T22-EFF_M4_02_110	Lysine	1	237076.0	237076.0	0.0	0.0
050417_T22-EFF_M4_02_110	Lysine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Lysine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Lysine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Lysine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Lysine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Methionine	0	3104233.0	3104233.0	1.0	0.0
050417_T22-EFF_M4_02_110	Methionine	1	136533.0	136533.0	0.0	0.0
050417_T22-EFF_M4_02_110	Methionine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Methionine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Methionine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Methionine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	0	8067104.0	8067104.0	1.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	1	753115.0	753115.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	2	23735.0	23735.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	7	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	8	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Phenylalanine	9	18579.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Proline	0	1523903.0	1523903.0	0.9519705571402958	0.02009516545617541
050417_T22-EFF_M4_02_110	Proline	1	76207.0	76207.0	0.0	0.02009516545617541
050417_T22-EFF_M4_02_110	Proline	2	72174.0	72174.0	0.043612501298235504	0.02009516545617541
050417_T22-EFF_M4_02_110	Proline	3	9439.0	9439.0	0.004416941561468683	0.02009516545617541
050417_T22-EFF_M4_02_110	Proline	4	0.0	0.0	0.0	0.02009516545617541
050417_T22-EFF_M4_02_110	Proline	5	11432.0	0.0	0.0	0.02009516545617541
050417_T22-EFF_M4_02_110	Serine	0	8948649.0	8948649.0	1.0	0.0
050417_T22-EFF_M4_02_110	Serine	1	227696.0	227696.0	0.0	0.0
050417_T22-EFF_M4_02_110	Serine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Serine	3	51215.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Threonine	0	18522399.0	18522399.0	1.0	0.0
050417_T22-EFF_M4_02_110	Threonine	1	739370.0	739370.0	0.0	0.0
050417_T22-EFF_M4_02_110	Threonine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Threonine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Threonine	4	5157.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	0	2442777.0	2442777.0	1.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	1	254571.0	254571.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	2	5771.0	5771.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	7	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	8	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	9	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	10	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tryptophan	11	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	0	5239332.0	5239332.0	1.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	1	318021.0	318021.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	7	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	8	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Tyrosine	9	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Valine	0	5050169.0	5050169.0	1.0	0.0
050417_T22-EFF_M4_02_110	Valine	1	252481.0	252481.0	0.0	0.0
050417_T22-EFF_M4_02_110	Valine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Valine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Valine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	Valine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_02_110	pyroglutamate	0	2343789.0		1.0	0.0
050417_T22-EFF_M4_03_111	Alanine	0	2895775.0	2895775.0	0.9573592658257376	0.04264073417426243
050417_T22-EFF_M4_03_111	Alanine	1	60892.0	60892.0	0.0	0.04264073417426243
050417_T22-EFF_M4_03_111	Alanine	2	0.0	0.0	0.0	0.04264073417426243
050417_T22-EFF_M4_03_111	Alanine	3	269545.0	129380.03	0.04264073417426244	0.04264073417426243
050417_T22-EFF_M4_03_111	Arginine	0	7800166.0	7800166.0	1.0	0.0
050417_T22-EFF_M4_03_111	Arginine	1	461238.0	461238.0	0.0	0.0
050417_T22-EFF_M4_03_111	Arginine	2	5346.0	5346.0	0.0	0.0
050417_T22-EFF_M4_03_111	Arginine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Arginine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Arginine	5	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Arginine	6	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Asparagine	0	30960.0	30960.0	1.0	0.0
050417_T22-EFF_M4_03_111	Asparagine	1	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Asparagine	2	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Asparagine	3	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Asparagine	4	0.0	0.0	0.0	0.0
050417_T22-EFF_M4_03_111	Aspartate	0	2660928.0	2660928.0	0.8818926498693649	0.06902642650400126
050417_T22-EFF_M4_03_111	Aspartate	1	159870.0	159870.0	0.012385012479712423	0.06902642650400126
050417_T22-EFF_M4_03_111	Aspartate	2	169648.0	169648.0	0.0534463194164753	0.06902642650400126
050417_T22-EFF_M4_03_111	Aspartate	3	161943.0	161943.0	0.052276018234447344	0.06902642650400126
050417_T22-EFF_M4_03_111	Aspartate	4	17558.0	0.0	0.0	0.06902642650400126
050417_T22-EFF_M4_03_111	GSH	0	3032236.0	3032236.0	0.9418010955527016	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	1	349711.0	349711.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	2	226686.0	226686.0	0.050868273184518586	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	3	41202.0	41202.0	0.005549193985833879	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	4	10959.0	10959.0	0.0017814372769459352	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	5	0.0	0.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	6	0.0	0.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	7	0.0	0.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	8	0.0	0.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	9	0.0	0.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSH	10	0.0	0.0	0.0	0.012550987743432255
050417_T22-EFF_M4_03_111	GSSG	0	4623955.0	4623955.0	0.959608580299715	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	1	1080879.0	1080879.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	2	793348.0	793348.0	0.023433778571634235	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	3	232681.0	232681.0	0.012016269420292294	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	4	82244.0	82244.0	0.004890895918647198	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	5	22248.0	22248.0	5.047578971131023e-05	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	6	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	7	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	8	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	9	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	10	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	11	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	12	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	13	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	14	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	15	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	16	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	17	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	18	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	19	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	GSSG	20	0.0	0.0	0.0	0.005136616401364535
050417_T22-EFF_M4_03_111	Glutamate	0	13152754.0	13152754.0	0.7990627101355937	0.08017725460474157
050417_T22-EFF_M4_03_111	Glutamate	1	1297616.0	1297616.0	0.031443876075212256	0.08017725460474157
050417_T22-EFF_M4_03_111	Glutamate	2	2452755.0	2452755.0	0.1458395220611438	0.08017725460474157
050417_T22-EFF_M4_03_111	Glutamate	3	365081.0	365081.0	0.016852214085993276	0.08017725460474157
050417_T22-EFF_M4_03_111	Glutamate	4	119730.0	119730.0	0.0068016776420570255	0.08017725460474157
050417_T22-EFF_M4_03_111	Glutamate	5	51878.0	0.0	0.0	0.08017725460474157
050417_T22-EFF_M4_03_111	Glutamine	0	1139857.0	1139857.0	0.947738665830749	0.0217326103920893
050417_T22-EFF_M4_03_111	Glutamine	1	57463.0	57463.0	0.0	0.0217326103920893
050417_T22-EFF_M4_03_111	Glutamine	2	59667.0	59667.0	0.048120950547306855	0.0217326103920893
050417_T22-EFF_M4_03_111	Glutamine	3	6970.0	6970.0	0.004140383621944269	0.0217326103920893
